CLS,SUBCLS,IN,RXCUI,NAME,TTY,NDC
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,00378470693
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,0378470693
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,65162006003
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,651620603
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,65162006009
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,651620609
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,65162006050
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,6516206050
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,65862082601
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,658628261
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,65862082605
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,658628265
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,65862082630
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,6586282630
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,65862082690
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,6586282690
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,68462072705
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,684627275
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,68462072714
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,6846272714
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,68462072730
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,6846272730
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,68462072790
Antidiabetics,DPP4 Inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD,6846272790
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,00378470577
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,0378470577
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,00378470593
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,0378470593
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,65162005903
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,651620593
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,65162005909
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,651620599
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,65162005950
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,6516205950
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,65862082501
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,658628251
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,65862082505
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,658628255
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,65862082530
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,6586282530
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,65862082590
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,6586282590
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,68462072605
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,684627265
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,68462072630
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,6846272630
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,68462072690
Antidiabetics,DPP4 Inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD,6846272690
Antidiabetics,DPP4 Inhibitors,saxagliptin,858034,saxagliptin 5 MG,SCDC,
Antidiabetics,DPP4 Inhibitors,saxagliptin,858041,saxagliptin 2.5 MG,SCDC,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1043561,metformin / saxagliptin Extended Release Oral Tablet,SCDF,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1925497,dapagliflozin / saxagliptin Oral Tablet,SCDF,
Antidiabetics,DPP4 Inhibitors,saxagliptin,858035,saxagliptin Oral Tablet,SCDF,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1158518,saxagliptin Oral Product,SCDG,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1158519,saxagliptin Pill,SCDG,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1161605,metformin / saxagliptin Oral Product,SCDG,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1161606,metformin / saxagliptin Pill,SCDG,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1925495,dapagliflozin / saxagliptin Oral Product,SCDG,
Antidiabetics,DPP4 Inhibitors,saxagliptin,1925496,dapagliflozin / saxagliptin Pill,SCDG,
Antidiabetics,DPP4 Inhibitors,saxagliptin,2371722,dapagliflozin / metformin / saxagliptin Oral Product,SCDG,
Antidiabetics,DPP4 Inhibitors,linagliptin,1100699,linagliptin,IN,
Antidiabetics,DPP4 Inhibitors,linagliptin,1243019,linagliptin / metformin,MIN,
Antidiabetics,DPP4 Inhibitors,linagliptin,1598392,empagliflozin / linagliptin,MIN,
Antidiabetics,DPP4 Inhibitors,linagliptin,2281864,empagliflozin / linagliptin / metformin,MIN,
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,00597014010
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,059714010
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,00597014030
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,059714030
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,00597014061
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,059714061
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,00597014070
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,059714070
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,00597014090
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,059714090
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,50090438300
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,5009043830
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,55154041008
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,551544108
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,59368038801
Antidiabetics,DPP4 Inhibitors,linagliptin,1100706,linagliptin 5 MG Oral Tablet [Tradjenta],SBD,593683881
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,00597014818
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,059714818
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,00597014860
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,059714860
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,00597014866
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,059714866
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,00597014872
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,059714872
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,54868646100
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,5486864610
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,63629652401
Antidiabetics,DPP4 Inhibitors,linagliptin,1243026,linagliptin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Jentadueto],SBD,6362965241
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,00597014618
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,059714618
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,00597014660
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,059714660
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,00597014666
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,059714666
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,00597014672
Antidiabetics,DPP4 Inhibitors,linagliptin,1243033,linagliptin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Jentadueto],SBD,059714672
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,00597014718
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,059714718
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,00597014760
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,059714760
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,00597014766
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,059714766
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,00597014772
Antidiabetics,DPP4 Inhibitors,linagliptin,1243040,linagliptin 2.5 MG / metformin hydrochloride 850 MG Oral Tablet [Jentadueto],SBD,059714772
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597018203
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,05971823
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597018207
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,05971827
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597018210
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059718210
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597018230
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059718230
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597018239
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059718239
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597018270
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059718270
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597018290
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059718290
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,70518204600
Antidiabetics,DPP4 Inhibitors,linagliptin,1602115,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,7051820460
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597016407
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,05971647
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597016410
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059716410
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597016430
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059716430
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597016439
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059716439
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597016470
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059716470
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,00597016490
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,059716490
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,59368037801
Antidiabetics,DPP4 Inhibitors,linagliptin,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD,593683781
Antidiabetics,DPP4 Inhibitors,linagliptin,1796091,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,00597027012
Antidiabetics,DPP4 Inhibitors,linagliptin,1796091,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,059727012
Antidiabetics,DPP4 Inhibitors,linagliptin,1796091,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,00597027073
Antidiabetics,DPP4 Inhibitors,linagliptin,1796091,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,059727073
Antidiabetics,DPP4 Inhibitors,linagliptin,1796091,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,00597027094
Antidiabetics,DPP4 Inhibitors,linagliptin,1796091,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,059727094
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,00597027533
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,059727533
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,00597027581
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,059727581
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,00597027588
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,059727588
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,59368038101
Antidiabetics,DPP4 Inhibitors,linagliptin,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD,593683811
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597038013
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059738013
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597038022
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059738022
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597038068
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059738068
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,59368038901
Antidiabetics,DPP4 Inhibitors,linagliptin,2359285,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,593683891
Antidiabetics,DPP4 Inhibitors,linagliptin,2359290,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597038577
Antidiabetics,DPP4 Inhibitors,linagliptin,2359290,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059738577
Antidiabetics,DPP4 Inhibitors,linagliptin,2359290,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597038586
Antidiabetics,DPP4 Inhibitors,linagliptin,2359290,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059738586
Antidiabetics,DPP4 Inhibitors,linagliptin,2359290,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597038588
Antidiabetics,DPP4 Inhibitors,linagliptin,2359290,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059738588
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597039013
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059739013
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597039031
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059739031
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597039071
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059739071
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,59368039001
Antidiabetics,DPP4 Inhibitors,linagliptin,2359353,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,593683901
Antidiabetics,DPP4 Inhibitors,linagliptin,2359358,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597039523
Antidiabetics,DPP4 Inhibitors,linagliptin,2359358,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059739523
Antidiabetics,DPP4 Inhibitors,linagliptin,2359358,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597039552
Antidiabetics,DPP4 Inhibitors,linagliptin,2359358,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059739552
Antidiabetics,DPP4 Inhibitors,linagliptin,2359358,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,00597039582
Antidiabetics,DPP4 Inhibitors,linagliptin,2359358,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Trijardy],SBD,059739582
Antidiabetics,DPP4 Inhibitors,linagliptin,1100704,linagliptin 5 MG [Tradjenta],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,1243022,linagliptin 2.5 MG / metformin hydrochloride 1000 MG [Jentadueto],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,1243029,linagliptin 2.5 MG / metformin hydrochloride 500 MG [Jentadueto],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,1243036,linagliptin 2.5 MG / metformin hydrochloride 850 MG [Jentadueto],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,1602111,empagliflozin 10 MG / linagliptin 5 MG [Glyxambi],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,1602119,empagliflozin 25 MG / linagliptin 5 MG [Glyxambi],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,1796095,linagliptin 5 MG / metformin hydrochloride 1000 MG [Jentadueto],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,2359281,empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC,
Antidiabetics,DPP4 Inhibitors,linagliptin,2359289,empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC,
